source_id,opponent,scenario_signature,scenario_seed,distance_speed_package,height_condition,mirror_sign,initial_range_m,own_speed_mps,target_speed_mps,candidate_handoff_reached,candidate_handoff_step,candidate_valid_target_steps,candidate_qualification_reason,candidate_intent_loss_auc20,candidate_range_opening_fraction_auc20,candidate_specific_energy_height_delta_m_at_20,candidate_target_attack_zone_exposure_fraction_auc20,candidate_ego_attack_zone_exposure_fraction_auc20,candidate_terminal_reason,candidate_ego_failure,candidate_ego_hp,candidate_target_hp,head_on_handoff_reached,head_on_handoff_step,head_on_valid_target_steps,head_on_qualification_reason,head_on_intent_loss_auc20,head_on_range_opening_fraction_auc20,head_on_specific_energy_height_delta_m_at_20,head_on_target_attack_zone_exposure_fraction_auc20,head_on_ego_attack_zone_exposure_fraction_auc20,head_on_terminal_reason,head_on_ego_failure,head_on_ego_hp,head_on_target_hp,crossing_handoff_reached,crossing_handoff_step,crossing_valid_target_steps,crossing_qualification_reason,crossing_intent_loss_auc20,crossing_range_opening_fraction_auc20,crossing_specific_energy_height_delta_m_at_20,crossing_target_attack_zone_exposure_fraction_auc20,crossing_ego_attack_zone_exposure_fraction_auc20,crossing_terminal_reason,crossing_ego_failure,crossing_ego_hp,crossing_target_hp,all_method_handoff_metadata_equivalent,candidate_head_pairable,candidate_crossing_pairable,candidate_head_handoff_metadata_equivalent,candidate_crossing_handoff_metadata_equivalent,candidate_head_strict_pairable,candidate_crossing_strict_pairable,candidate_minus_head_on_delta_loose,candidate_minus_crossing_delta_loose,candidate_minus_head_on_delta_strict,candidate_minus_crossing_delta_strict,candidate_specific_ego_failure,candidate_specific_failure_same_handoff,attribution_tags
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,expert,defext_hold_d|own_above|negative,82622,defext_hold_d,own_above,negative,2000.000000000283,225.0,430.0,True,51,81,qualifying,0.602664664056566,1.0,-363.6270446777344,0.0,0.0,timeout_hp_disadvantage,False,57.0,100.0,True,51,66,qualifying,0.6241282065709431,1.0,-1157.8245849609375,0.0,0.0,timeout_hp_disadvantage,False,75.5,91.0,True,51,74,qualifying,0.6176538202497694,1.0,-1108.057861328125,0.0,0.0,timeout_hp_disadvantage,False,75.5,91.0,True,True,True,True,True,True,True,-0.0214635425143771,-0.014989156193203401,-0.0214635425143771,-0.014989156193203401,False,False,existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,expert,defext_hold_d|own_above|positive,82623,defext_hold_d,own_above,positive,2000.000000000283,225.0,430.0,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,expert,defext_hold_d|own_below|negative,82618,defext_hold_d,own_below,negative,2000.000000000283,225.0,430.0,True,58,20,qualifying,0.6658414098951552,0.85,-1233.831298828125,0.0,0.0,timeout_hp_disadvantage,False,72.5,94.5,True,58,20,qualifying,0.658756070666843,0.85,-1205.87255859375,0.0,0.0,timeout_hp_disadvantage,False,72.5,96.5,True,58,33,qualifying,0.6596958637237549,0.85,-1195.849853515625,0.0,0.0,timeout_hp_disadvantage,False,58.5,82.0,True,True,True,True,True,True,True,0.007085339228312115,0.006145546171400285,0.007085339228312115,0.006145546171400285,False,False,existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,expert,defext_hold_d|own_below|positive,82619,defext_hold_d,own_below,positive,2000.000000000283,225.0,430.0,True,53,3,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_disadvantage,False,61.0,100.0,True,53,26,qualifying,0.7591570960150825,0.2,2231.057373046875,0.0,0.0,timeout_hp_disadvantage,False,75.0,86.5,True,53,2,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_disadvantage,False,59.5,83.0,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_a|co_altitude|negative,82602,defext_hold_a,co_altitude,negative,1075.000000000381,175.0,345.0,True,232,29,qualifying,0.7724378373887804,1.0,2943.21484375,0.0,0.0,timeout_hp_advantage,False,91.0,67.5,True,219,42,qualifying,0.6828012572394477,1.0,2039.306396484375,0.0,0.0,timeout_hp_advantage,False,91.0,63.0,True,227,34,qualifying,0.7779897212982178,1.0,2944.843994140625,0.0,0.0,timeout_hp_advantage,False,91.0,60.0,False,True,True,False,False,False,False,0.08963658014933262,-0.005551883909437394,,,False,False,pre_handoff_pairing_mismatch;existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_a|co_altitude|positive,82603,defext_hold_a,co_altitude,positive,1075.000000000381,175.0,345.0,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,True,230,1,insufficient_valid_target_steps,,0.0,,0.0,0.0,timeout_hp_advantage,False,86.5,79.5,False,,0,no_handoff,,,,,,timeout_hp_advantage,False,,,False,False,False,False,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_a|own_above|negative,82604,defext_hold_a,own_above,negative,1074.999999999842,175.0,345.0,True,197,64,qualifying,0.5798662556542291,1.0,1357.1898193359375,0.0,0.0,timeout_hp_advantage,False,70.0,69.0,True,199,62,qualifying,0.6769696950912476,1.0,1845.57080078125,0.0,0.0,timeout_hp_advantage,False,77.5,70.0,True,213,48,qualifying,0.7838130474090577,1.0,2216.282958984375,0.0,0.0,timeout_hp_advantage,False,85.5,69.5,False,True,True,False,False,False,False,-0.09710343943701849,-0.20394679175482855,,,False,False,pre_handoff_pairing_mismatch
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_a|own_above|positive,82605,defext_hold_a,own_above,positive,1074.999999999842,175.0,345.0,True,174,25,qualifying,0.48016362720065653,0.45,736.6605834960938,0.0,0.0,timeout_hp_advantage,False,67.5,64.5,True,174,32,qualifying,0.4609703368610806,0.65,726.9085083007812,0.0,0.0,timeout_hp_advantage,False,69.0,63.0,True,173,32,qualifying,0.4626823014683194,0.55,763.0974731445312,0.0,0.0,timeout_hp_advantage,False,69.5,64.0,False,True,True,True,False,True,False,0.019193290339575952,0.017481325732337127,0.019193290339575952,,False,False,pre_handoff_pairing_mismatch;existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_a|own_below|negative,82600,defext_hold_a,own_below,negative,1074.999999999842,175.0,345.0,True,233,28,qualifying,0.8184829844368828,1.0,3502.966796875,0.0,0.0,timeout_hp_advantage,False,89.5,68.0,True,233,28,qualifying,0.8184946669472589,1.0,3502.4658203125,0.0,0.0,timeout_hp_advantage,False,89.5,68.0,True,233,28,qualifying,0.8184955384996202,1.0,3502.397216796875,0.0,0.0,timeout_hp_advantage,False,89.5,68.0,True,True,True,True,True,True,True,-1.1682510376087585e-05,-1.255406273736881e-05,-1.1682510376087585e-05,-1.255406273736881e-05,False,False,existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_a|own_below|positive,82601,defext_hold_a,own_below,positive,1074.999999999842,175.0,345.0,False,,0,no_handoff,,,,,,target_crash_or_out_of_bounds,False,,,False,,0,no_handoff,,,,,,target_crash_or_out_of_bounds,False,,,False,,0,no_handoff,,,,,,timeout_hp_advantage,False,,,False,False,False,True,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_b|co_altitude|negative,82608,defext_hold_b,co_altitude,negative,1524.999999999575,195.0,395.0,True,222,39,qualifying,0.8287542819976806,1.0,2563.149658203125,0.0,0.0,timeout_hp_advantage,False,77.5,77.0,True,242,19,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_advantage,False,79.5,78.0,True,242,19,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_advantage,False,79.5,78.0,False,False,False,False,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_b|co_altitude|positive,82609,defext_hold_b,co_altitude,positive,1524.999999999575,195.0,395.0,False,,0,no_handoff,,,,,,timeout_hp_advantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_advantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,False,False,True,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_b|own_above|negative,82610,defext_hold_b,own_above,negative,1525.0000000002517,195.0,395.0,True,46,34,qualifying,0.5913513792885674,1.0,1538.1142578125,0.0,0.0,timeout_hp_advantage,False,76.5,66.0,True,46,59,qualifying,0.5971484820048014,1.0,1340.3787841796875,0.0,0.0,timeout_hp_disadvantage,False,67.0,70.0,True,46,40,qualifying,0.6457936657799614,1.0,1747.1904296875,0.0,0.0,timeout_hp_advantage,False,81.0,71.5,True,True,True,True,True,True,True,-0.005797102716234015,-0.05444228649139404,-0.005797102716234015,-0.05444228649139404,False,False,none
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_b|own_above|positive,82611,defext_hold_b,own_above,positive,1525.0000000002517,195.0,395.0,True,181,22,qualifying,0.5194711446762086,0.15,738.3311157226562,0.0,0.0,timeout_hp_disadvantage,False,59.5,72.5,True,179,17,insufficient_valid_target_steps,,0.17647058823529413,,0.0,0.0,timeout_hp_disadvantage,False,57.5,72.0,True,178,20,qualifying,0.45614679257074986,0.25,612.452880859375,0.0,0.0,timeout_hp_disadvantage,False,55.5,72.5,False,False,True,False,False,False,False,,0.06332435210545873,,,False,False,pre_handoff_pairing_mismatch
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_b|own_below|negative,82606,defext_hold_b,own_below,negative,1525.0000000002517,195.0,395.0,True,241,20,qualifying,0.8974945571687488,1.0,3387.553466796875,0.0,0.0,timeout_hp_advantage,False,79.0,78.0,True,238,23,qualifying,0.9059532483418782,1.0,3332.895751953125,0.0,0.0,timeout_hp_advantage,False,79.5,78.5,True,242,19,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_draw,False,79.5,79.5,False,True,False,False,False,False,False,-0.008458691173129362,,,,False,False,pre_handoff_pairing_mismatch
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_b|own_below|positive,82607,defext_hold_b,own_below,positive,1525.0000000002517,195.0,395.0,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_c|co_altitude|negative,82614,defext_hold_c,co_altitude,negative,1774.9999999996721,215.0,420.0,True,211,50,qualifying,0.5381557252671982,1.0,1304.1055908203125,0.0,0.0,timeout_hp_advantage,False,70.0,68.5,True,211,50,qualifying,0.5380899137920803,1.0,1303.612548828125,0.0,0.0,timeout_hp_advantage,False,70.0,68.5,True,211,50,qualifying,0.5381255096859402,1.0,1303.882080078125,0.0,0.0,timeout_hp_advantage,False,70.0,68.5,True,True,True,True,True,True,True,6.58114751179717e-05,3.02155812580418e-05,6.58114751179717e-05,3.02155812580418e-05,False,False,existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_c|co_altitude|positive,82615,defext_hold_c,co_altitude,positive,1774.9999999996721,215.0,420.0,True,211,39,qualifying,0.8696988609102038,0.75,1989.825439453125,0.0,0.0,timeout_hp_disadvantage,False,77.0,89.5,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,True,211,38,qualifying,0.8701155212190415,0.75,2038.957763671875,0.0,0.0,timeout_hp_disadvantage,False,77.5,89.5,False,False,True,False,True,False,True,,-0.0004166603088376908,,-0.0004166603088376908,False,False,pre_handoff_pairing_mismatch;existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_c|own_above|negative,82616,defext_hold_c,own_above,negative,1774.999999999876,215.0,420.0,True,51,2,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_disadvantage,False,76.5,77.0,True,51,56,qualifying,0.5549459669325087,1.0,1322.5361328125,0.0,0.0,timeout_hp_disadvantage,False,67.0,69.5,True,51,9,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_advantage,False,76.5,62.0,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_c|own_above|positive,82617,defext_hold_c,own_above,positive,1774.999999999876,215.0,420.0,True,194,41,qualifying,0.48585594097773227,0.05,722.647705078125,0.0,0.0,timeout_hp_disadvantage,False,63.0,79.0,True,194,40,qualifying,0.4814852476119994,0.15,680.7374267578125,0.0,0.0,timeout_hp_disadvantage,False,63.0,78.0,True,192,42,qualifying,0.5785030921300253,0.4,945.452392578125,0.0,0.0,timeout_hp_disadvantage,False,64.0,79.0,False,True,True,True,False,True,False,0.0043706933657328695,-0.092647151152293,0.0043706933657328695,,False,False,pre_handoff_pairing_mismatch
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_c|own_below|negative,82612,defext_hold_c,own_below,negative,1774.999999999876,215.0,420.0,True,241,13,insufficient_valid_target_steps,,0.46153846153846156,,0.0,0.0,timeout_hp_disadvantage,False,76.0,85.0,True,239,14,insufficient_valid_target_steps,,0.35714285714285715,,0.0,0.0,timeout_hp_disadvantage,False,76.0,85.0,True,241,13,insufficient_valid_target_steps,,0.46153846153846156,,0.0,0.0,timeout_hp_disadvantage,False,76.0,85.0,False,False,False,False,True,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_c|own_below|positive,82613,defext_hold_c,own_below,positive,1774.999999999876,215.0,420.0,True,219,3,insufficient_valid_target_steps,,0.0,,0.0,0.0,timeout_hp_disadvantage,False,79.0,85.0,True,207,25,qualifying,0.7592924118041993,0.3,1395.6318359375,0.0,0.0,timeout_hp_disadvantage,False,70.0,85.5,True,217,3,insufficient_valid_target_steps,,0.0,,0.0,0.0,timeout_hp_disadvantage,False,78.0,85.5,False,False,False,False,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_d|co_altitude|negative,82620,defext_hold_d,co_altitude,negative,1999.9999999996144,225.0,430.0,True,55,28,qualifying,0.5037911891937256,1.0,1058.754150390625,0.0,0.0,timeout_hp_advantage,False,74.0,73.5,True,55,48,qualifying,0.6664118713802762,1.0,1691.278564453125,0.0,0.0,timeout_hp_disadvantage,False,65.0,70.5,True,55,34,qualifying,0.6891119347678291,1.0,1816.0615234375,0.0,0.0,timeout_hp_advantage,False,74.0,72.5,True,True,True,True,True,True,True,-0.16262068218655068,-0.1853207455741035,-0.16262068218655068,-0.1853207455741035,False,False,none
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_d|co_altitude|positive,82621,defext_hold_d,co_altitude,positive,1999.9999999996144,225.0,430.0,True,57,13,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_disadvantage,False,74.0,88.5,True,57,39,qualifying,0.6678005721833971,0.55,1201.8052978515625,0.0,0.0,timeout_hp_disadvantage,False,68.5,87.5,True,57,46,qualifying,0.6017540269427829,0.9,1159.7908935546875,0.0,0.0,timeout_hp_disadvantage,False,60.0,87.0,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_d|own_above|negative,82622,defext_hold_d,own_above,negative,2000.000000000283,225.0,430.0,True,53,30,qualifying,0.7047586414549085,1.0,2196.275146484375,0.0,0.0,timeout_hp_disadvantage,False,74.5,77.5,True,53,58,qualifying,0.6678093459871082,1.0,1815.641845703125,0.0,0.0,timeout_hp_disadvantage,False,74.5,77.5,True,53,42,qualifying,0.6388523181279502,1.0,1438.90869140625,0.0,0.0,timeout_hp_disadvantage,False,72.5,78.5,True,True,True,True,True,True,True,0.03694929546780035,0.06590632332695834,0.03694929546780035,0.06590632332695834,False,False,none
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_d|own_above|positive,82623,defext_hold_d,own_above,positive,2000.000000000283,225.0,430.0,True,195,66,qualifying,0.537909460067749,1.0,1118.7449951171875,0.0,0.0,timeout_hp_disadvantage,False,55.0,88.0,True,194,63,qualifying,0.5327283223470052,1.0,1126.863525390625,0.0,0.0,timeout_hp_disadvantage,False,55.5,88.0,True,196,65,qualifying,0.47824801206588735,1.0,773.8626708984375,0.0,0.0,timeout_hp_disadvantage,False,55.5,88.0,False,True,True,False,False,False,False,0.0051811377207438,0.05966144800186163,,,False,False,pre_handoff_pairing_mismatch
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_d|own_below|negative,82618,defext_hold_d,own_below,negative,2000.000000000283,225.0,430.0,True,60,10,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_disadvantage,False,72.5,81.0,True,57,42,qualifying,0.7585945394304063,1.0,2497.63525390625,0.0,0.0,timeout_hp_disadvantage,False,72.5,86.0,True,57,21,qualifying,0.7773303773668078,1.0,3484.21728515625,0.0,0.0,timeout_hp_disadvantage,False,73.0,85.5,False,False,False,False,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,end_to_end,defext_hold_d|own_below|positive,82619,defext_hold_d,own_below,positive,2000.000000000283,225.0,430.0,True,56,4,insufficient_valid_target_steps,,0.75,,0.0,0.0,timeout_hp_disadvantage,False,75.0,88.0,True,56,16,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_disadvantage,False,75.0,85.0,True,56,31,qualifying,0.8009853813383314,1.0,2476.059814453125,0.0,0.0,timeout_hp_disadvantage,False,75.0,86.0,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,independent_ppo_vpp,defext_hold_a|co_altitude|negative,82602,defext_hold_a,co_altitude,negative,1075.000000000381,175.0,345.0,False,,0,no_handoff,,,,,,timeout_hp_advantage,False,,,True,193,68,qualifying,0.6978367699517143,0.6,1478.7939453125,0.0,0.0,timeout_hp_disadvantage,False,75.5,90.0,True,193,68,qualifying,0.6978772587246365,0.6,1479.196044921875,0.0,0.0,timeout_hp_disadvantage,False,75.5,90.0,False,False,False,False,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,independent_ppo_vpp,defext_hold_a|co_altitude|positive,82603,defext_hold_a,co_altitude,positive,1075.000000000381,175.0,345.0,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,independent_ppo_vpp,defext_hold_a|own_above|negative,82604,defext_hold_a,own_above,negative,1074.999999999842,175.0,345.0,True,214,47,qualifying,0.6728207190831502,1.0,1800.341064453125,0.0,0.0,timeout_hp_disadvantage,False,78.0,78.5,True,214,47,qualifying,0.6946687115563287,1.0,2251.177001953125,0.0,0.0,timeout_hp_disadvantage,False,76.5,78.5,True,214,47,qualifying,0.6576984511481392,1.0,1873.7294921875,0.0,0.0,timeout_hp_disadvantage,False,74.5,78.5,True,True,True,True,True,True,True,-0.02184799247317848,0.015122267935011036,-0.02184799247317848,0.015122267935011036,False,False,existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,independent_ppo_vpp,defext_hold_a|own_above|positive,82605,defext_hold_a,own_above,positive,1074.999999999842,175.0,345.0,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,independent_ppo_vpp,defext_hold_a|own_below|negative,82600,defext_hold_a,own_below,negative,1074.999999999842,175.0,345.0,True,221,40,qualifying,0.8055772648917305,0.0,1724.8863525390625,0.0,0.0,timeout_hp_disadvantage,False,84.0,87.5,True,221,40,qualifying,0.805731365415785,0.0,1779.04638671875,0.0,0.0,timeout_hp_disadvantage,False,84.0,87.5,True,221,40,qualifying,0.8056730005476209,0.0,1763.308837890625,0.0,0.0,timeout_hp_disadvantage,False,84.0,87.5,True,True,True,True,True,True,True,-0.00015410052405451236,-9.573565589038324e-05,-0.00015410052405451236,-9.573565589038324e-05,False,False,existing_crossing_geometry_overlap
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,independent_ppo_vpp,defext_hold_a|own_below|positive,82601,defext_hold_a,own_below,positive,1074.999999999842,175.0,345.0,False,,0,no_handoff,,,,,,timeout_hp_advantage,False,,,False,,0,no_handoff,,,,,,target_crash_or_out_of_bounds,False,,,False,,0,no_handoff,,,,,,timeout_hp_disadvantage,False,,,False,False,False,False,False,False,False,,,,,False,False,pre_handoff_pairing_mismatch;non_discriminative_or_unpaired
THESIS-DEFEXT-RANGEEXT-PILOT-V1-ATTRIBUTION-R1,independent_ppo_vpp,defext_hold_b|co_altitude|negative,82608,defext_hold_b,co_altitude,negative,1524.999999999575,195.0,395.0,True,49,1,insufficient_valid_target_steps,,1.0,,0.0,0.0,timeout_hp_advantage,False,80.0,78.0,True,49,31,qualifying,0.7041713423199123,1.0,1847.21923828125,0.0,0.0,timeout_hp_disadvantage,False,80.0,91.0,True,49,43,qualifying,0.7342463360892403,0.05,1634.6058349609375,0.0,0.0,timeout_hp_disadvantage,False,80.0,91.5,True,False,False,True,True,False,False,,,,,False,False,non_discriminative_or_unpaired
